track,model,scope,mode,n_bets,bet_rate,mean_odds,mean_edge,strike_rate,flat_roi,flat_roi_lo,flat_roi_hi,flat_profit_units,kelly_roi,kelly_roi_lo,kelly_roi_hi,mean_clv,positive_clv_rate
market_blind,logistic,walk_forward,relative,5879,0.6662511332728921,5.247724102738561,0.11581569290613938,0.22946079265181155,-0.04927198503146794,-0.10007322673924136,0.0033101292736859435,-289.67,-0.06118080714933869,-0.11068066730592137,-0.007763566595196511,-0.034963887161797644,0.33242506811989103
market_blind,logistic,holdout,absolute,972,0.5628257093225246,4.157253086419753,0.08664325942955996,0.26954732510288065,-0.12915637860082305,-0.23052211934156377,-0.021951903292181142,-125.54,-0.06869008981703964,-0.1809755957459894,0.048131197595485294,-0.032302684772277226,0.3121272365805169
market_blind,logistic,holdout,relative,768,0.44470179502026635,4.642473958333333,0.09260428309883885,0.22265625,-0.15625,-0.2724720052083333,-0.030043294270833465,-120.0,-0.07428788771101125,-0.20089094276356395,0.06799453132053936,-0.034476693834093845,0.3071253071253071
market_blind,mlp,walk_forward,absolute,7390,0.8374886672710788,5.299692828146144,0.11202661110337653,0.24411366711772667,-0.065914749661705,-0.11028782138024358,-0.019360115020297743,-487.11,-0.07341474567852947,-0.11780557038383017,-0.02678176144801677,-0.029865000021303163,0.3670097508125677
market_blind,mlp,walk_forward,relative,6524,0.7393472348141432,5.698384426732066,0.11794503151273464,0.21949724095646841,-0.06714745554874312,-0.11826996474555487,-0.015387760576333603,-438.07000000000005,-0.07413068269957711,-0.125563307339941,-0.023106189303501053,-0.03316814435573214,0.35511581530909647
market_blind,mlp,holdout,absolute,1276,0.7388535031847133,4.7600705329153605,0.09911851114680618,0.26489028213166144,-0.12768025078369907,-0.22565458463949845,-0.029476489028213333,-162.92000000000002,-0.06668698022390047,-0.16787836320505087,0.03470757914285599,-0.02867943182217542,0.34477379095163807
market_blind,mlp,holdout,relative,1077,0.6236247828604516,5.215951717734447,0.10548247226167776,0.23026926648096566,-0.1456824512534819,-0.25257265552460534,-0.040902971216341726,-156.9,-0.07566509190859783,-0.18961144065877228,0.035767481428706976,-0.031382450734871475,0.3376146788990826
market_blind,stacking,walk_forward,absolute,4297,0.6097630197247056,4.820204794042355,0.09229383916638745,0.27903188270886664,-0.04850593437281824,-0.10359337910169882,0.010228473353502432,-208.42999999999998,-0.04790549393762512,-0.09850438807049654,0.006867903724793448,-0.04269403916594485,0.2912689173457509
market_blind,stacking,walk_forward,relative,3427,0.48630622960124875,5.475678435949811,0.09857414233299475,0.2319813247738547,-0.055021885030639046,-0.12446031514444116,0.013635103589145013,-188.56,-0.05390216703436333,-0.11349466595992662,0.011887266426789365,-0.048959181537432166,0.27386861313868616
market_blind,stacking,holdout,absolute,957,0.554140127388535,3.617408568443051,0.09447345618284382,0.32601880877742945,-0.05552769070010449,-0.15280224660397074,0.04484038662486926,-53.14,-0.05515429733363239,-0.1534158208684753,0.044701636190534515,-0.030237927176234428,0.2953156822810591
market_blind,stacking,holdout,relative,706,0.4088013896931094,4.162294617563739,0.10352799101772807,0.273371104815864,-0.0529745042492918,-0.17378434844192633,0.07212393767705365,-37.40000000000001,-0.054617320651846116,-0.17496191150822285,0.0722675594121681,-0.033058021287185234,0.2845528455284553
market_blind,xgboost,walk_forward,absolute,7177,0.8133499546690843,5.3866476243555805,0.10504013438073051,0.2425804653755051,-0.039445450745436816,-0.0861476940225721,0.010391702661279057,-283.1,-0.0432698184134821,-0.09221867903397855,0.007559837495276481,-0.032465153709377775,0.34267391607416703
market_blind,xgboost,walk_forward,relative,6278,0.7114687216681777,5.817196559413826,0.11061393998044952,0.2158330678560051,-0.04364606562599554,-0.09823438993309971,0.011336373048741575,-274.01,-0.04393665966223845,-0.09894219983307219,0.00968768261200107,-0.03572308484015459,0.33009244501115714
market_blind,xgboost,holdout,absolute,1231,0.7127967573827446,4.580487408610885,0.09604904920067395,0.2818846466287571,-0.0775710804224208,-0.17077335499593826,0.024098497156783083,-95.49,-0.0974187283491844,-0.19384308291708455,0.0005267263473502535,-0.02676715000355832,0.3201219512195122
market_blind,xgboost,holdout,relative,1027,0.5946728430804864,5.0346348588120735,0.10220545019726264,0.24050632911392406,-0.11253164556962025,-0.22038120740019473,-0.00012633885102245727,-115.57,-0.11759648890113394,-0.22369761754627765,-0.0074893645810565415,-0.030503284742670608,0.30458715596330277
market_blind,xgboost_tuned,walk_forward,absolute,5499,0.6231867633726201,5.091638479723586,0.0907207769450068,0.2767775959265321,-0.05104200763775233,-0.10342307692307691,0.0018158301509365155,-280.68000000000006,-0.04780815301037486,-0.09486300286467814,0.0013429379998576591,-0.040962692827927874,0.3057324840764331
market_blind,xgboost_tuned,walk_forward,relative,4367,0.49490027198549413,5.82176322418136,0.09694539831929397,0.22738722234943898,-0.06861231967025418,-0.13390737348294018,-0.004173345546141563,-299.63,-0.05917246424152852,-0.11576360903108376,0.0006295625881309452,-0.04743254420167425,0.28666361136571955
market_blind,xgboost_tuned,holdout,absolute,870,0.5037637521713955,4.317114942528736,0.08470965027432566,0.30919540229885056,-0.13591954022988506,-0.23520862068965517,-0.028957758620689705,-118.25,-0.11392614075913567,-0.22041817913717152,-0.007483530341447965,-0.0359006634828295,0.282560706401766
